id,student_id,type,hours,date,semester
6198,609,社团,1.0,2026-03-01,初一下
6199,609,实践,1.1,2026-01-12,初一上
6200,609,阅读,6.5,2026-02-22,初一下
6201,609,社团,4.0,2026-04-04,初一下
6202,609,体育,3.2,2026-02-26,初一下
6203,609,体育,6.9,2026-05-06,初一下
6204,609,体育,1.6,2026-01-06,初一上
6205,610,社团,1.2,2025-09-02,初一上
6206,610,社团,0.7,2026-05-10,初一下
6207,610,实践,2.5,2026-05-20,初一下
6208,610,实践,1.2,2025-10-07,初一上
6209,610,体育,1.8,2025-10-26,初一上
6210,610,阅读,0.8,2026-03-01,初一下
6211,610,社团,0.9,2025-10-12,初一上
6212,611,体育,1.6,2026-02-20,初一下
6213,611,体育,2.5,2026-03-13,初一下
6214,611,体育,1.1,2025-10-10,初一上
6215,611,体育,5.0,2026-05-27,初一下
6216,611,阅读,2.7,2025-12-28,初一上
6217,611,实践,0.9,2026-03-26,初一下
6218,612,实践,2.2,2025-11-20,初一上
6219,612,阅读,1.8,2026-04-11,初一下
6220,612,社团,1.2,2026-02-23,初一下
6221,612,阅读,1.2,2025-11-29,初一上
6222,612,体育,2.5,2025-10-17,初一上
6223,613,实践,1.2,2025-11-18,初一上
6224,613,社团,2.6,2025-11-18,初一上
6225,613,体育,1.2,2026-03-22,初一下
6226,613,体育,1.7,2025-10-22,初一上
6227,613,阅读,0.9,2025-12-11,初一上
6228,613,阅读,0.7,2026-02-18,初一下
6229,613,体育,1.6,2025-11-18,初一上
6230,614,体育,0.8,2026-06-09,初一下
6231,614,实践,3.0,2026-06-09,初一下
6232,614,实践,2.8,2025-12-06,初一上
6233,615,体育,2.7,2026-05-07,初一下
6234,615,社团,1.8,2026-05-10,初一下
6235,615,实践,0.5,2025-09-03,初一上
6236,615,实践,1.2,2025-09-21,初一上
6237,615,体育,2.4,2025-10-13,初一上
6238,615,体育,2.9,2026-03-18,初一下
6239,616,体育,0.8,2025-11-10,初一上
6240,616,体育,1.0,2026-04-05,初一下
6241,616,阅读,1.7,2025-10-18,初一上
6242,616,体育,3.5,2025-10-15,初一上
6243,616,社团,0.6,2026-04-24,初一下
6244,616,体育,5.2,2026-01-06,初一上
6245,616,阅读,3.9,2025-10-17,初一上
6246,617,阅读,0.9,2026-02-16,初一下
6247,617,阅读,0.8,2026-04-17,初一下
6248,617,阅读,1.6,2026-01-12,初一上
6249,617,阅读,3.2,2026-05-04,初一下
6250,617,体育,1.9,2026-06-08,初一下
6251,617,体育,1.1,2026-02-21,初一下
6252,617,社团,0.9,2026-06-27,初一下
6253,618,体育,2.4,2025-11-28,初一上
6254,618,实践,1.2,2026-06-21,初一下
6255,618,体育,4.4,2026-05-29,初一下
6256,618,社团,2.2,2025-12-20,初一上
6257,618,社团,1.8,2026-01-17,初一上
6258,618,体育,0.5,2026-04-20,初一下
6259,618,社团,7.0,2026-02-18,初一下
6260,618,实践,0.9,2025-09-04,初一上
6261,618,阅读,1.6,2026-06-16,初一下
6262,618,体育,1.0,2025-12-17,初一上
6263,618,实践,0.5,2026-02-17,初一下
6264,619,体育,0.8,2026-06-30,初一下
6265,619,社团,4.2,2025-11-05,初一上
6266,619,体育,1.1,2026-03-30,初一下
6267,619,实践,0.7,2026-04-06,初一下
6268,619,体育,0.6,2026-04-02,初一下
6269,619,体育,1.4,2026-01-09,初一上
6270,619,实践,0.8,2026-01-09,初一上
6271,619,社团,1.5,2026-03-16,初一下
6272,619,体育,1.1,2026-04-15,初一下
6273,620,阅读,0.6,2026-05-14,初一下
6274,620,体育,1.1,2025-10-26,初一上
6275,620,社团,1.7,2026-06-08,初一下
6276,620,社团,2.8,2026-02-28,初一下
6277,620,体育,0.5,2025-12-12,初一上
6278,620,体育,1.3,2026-01-19,初一上
6279,620,体育,0.8,2026-02-16,初一下
6280,620,社团,1.7,2026-06-07,初一下
6281,621,社团,0.6,2026-07-02,初一下
6282,621,实践,1.2,2026-06-14,初一下
6283,621,实践,2.1,2025-10-10,初一上
6284,621,阅读,1.5,2025-12-28,初一上
6285,621,实践,0.8,2025-11-30,初一上
6286,621,体育,1.3,2026-03-28,初一下
6287,621,体育,0.6,2025-09-21,初一上
6288,622,阅读,2.3,2026-01-04,初一上
6289,622,实践,2.8,2025-12-12,初一上
6290,622,社团,0.5,2025-10-31,初一上
6291,622,阅读,2.5,2025-10-13,初一上
6292,622,社团,1.1,2026-02-16,初一下
6293,622,社团,0.7,2025-10-25,初一上
6294,622,体育,1.3,2026-05-04,初一下
6295,622,体育,1.3,2026-01-15,初一上
6296,622,社团,1.4,2025-10-21,初一上
6297,622,体育,1.4,2026-03-02,初一下
6298,623,体育,1.9,2026-01-17,初一上
6299,623,体育,0.6,2026-04-02,初一下
6300,623,实践,1.0,2026-06-19,初一下
6301,623,社团,4.5,2025-10-07,初一上
6302,623,体育,0.6,2026-07-04,初一下
6303,623,阅读,2.7,2025-09-10,初一上
6304,624,体育,1.0,2025-12-29,初一上
6305,624,社团,1.7,2025-10-01,初一上
6306,624,体育,0.5,2025-09-28,初一上
6307,624,体育,0.9,2026-06-08,初一下
6308,624,社团,3.0,2026-05-09,初一下
6309,624,阅读,3.2,2026-02-19,初一下
6310,624,体育,1.5,2026-01-08,初一上
6311,624,社团,4.0,2026-01-13,初一上
6312,625,社团,0.9,2026-03-05,初一下
6313,625,体育,0.6,2025-11-08,初一上
6314,625,体育,5.0,2026-04-30,初一下
6315,625,体育,1.8,2025-12-08,初一上
6316,625,社团,1.6,2026-06-02,初一下
6317,625,社团,1.1,2026-06-15,初一下
6318,625,社团,1.0,2026-01-09,初一上
6319,625,体育,0.7,2025-11-30,初一上
6320,625,实践,2.0,2026-05-04,初一下
6321,626,实践,0.6,2026-03-11,初一下
6322,626,实践,2.3,2026-05-26,初一下
6323,626,体育,2.9,2025-11-23,初一上
6324,626,社团,1.3,2026-02-16,初一下
6325,626,社团,3.3,2025-09-22,初一上
6326,626,体育,1.7,2025-09-06,初一上
6327,626,阅读,1.8,2026-01-02,初一上
6328,626,实践,0.6,2026-03-17,初一下
6329,626,阅读,2.1,2026-05-31,初一下
6330,626,社团,1.0,2026-06-18,初一下
6331,627,体育,1.4,2025-12-26,初一上
6332,627,体育,0.8,2025-12-06,初一上
6333,627,社团,0.7,2025-10-26,初一上
6334,627,阅读,1.1,2026-04-05,初一下
6335,627,体育,1.8,2025-10-04,初一上
6336,628,社团,2.1,2025-10-12,初一上
6337,628,体育,1.8,2025-10-15,初一上
6338,628,体育,0.6,2026-05-10,初一下
6339,629,阅读,1.8,2026-06-24,初一下
6340,629,社团,5.2,2025-10-13,初一上
6341,629,实践,3.9,2025-09-12,初一上
6342,629,体育,1.4,2026-02-27,初一下
6343,629,社团,2.8,2026-01-17,初一上
6344,629,体育,1.4,2026-06-24,初一下
6345,630,实践,0.8,2025-11-17,初一上
6346,630,社团,2.8,2025-12-07,初一上
6347,630,阅读,1.0,2025-10-10,初一上
6348,630,社团,0.7,2026-01-09,初一上
6349,630,体育,1.0,2026-04-21,初一下
6350,630,实践,1.2,2025-09-26,初一上
6351,630,社团,0.9,2025-12-28,初一上
6352,631,社团,4.0,2026-06-17,初一下
6353,631,实践,1.1,2026-05-22,初一下
6354,631,体育,2.8,2025-11-03,初一上
6355,631,实践,8.2,2025-12-25,初一上
6356,631,实践,1.3,2026-05-11,初一下
6357,631,体育,1.4,2026-04-17,初一下
6358,631,实践,0.8,2026-02-18,初一下
6359,631,阅读,2.6,2025-12-14,初一上
6360,632,社团,1.2,2026-03-31,初一下
6361,632,社团,2.4,2026-01-06,初一上
6362,632,实践,0.6,2025-10-26,初一上
6363,632,阅读,2.0,2025-10-17,初一上
6364,632,实践,0.9,2025-12-02,初一上
6365,632,体育,1.3,2025-11-23,初一上
6366,633,体育,1.6,2025-11-29,初一上
6367,633,体育,3.0,2025-12-31,初一上
6368,633,体育,3.5,2025-11-07,初一上
6369,633,体育,3.7,2026-05-13,初一下
6370,633,社团,2.9,2026-01-03,初一上
6371,633,体育,1.8,2025-12-22,初一上
6372,633,阅读,0.9,2026-06-04,初一下
6373,633,实践,0.5,2025-09-09,初一上
6374,633,社团,1.7,2025-11-04,初一上
6375,634,阅读,3.8,2025-12-19,初一上
6376,634,体育,2.5,2025-12-13,初一上
6377,634,体育,6.6,2026-01-19,初一上
6378,634,阅读,1.1,2026-04-03,初一下
6379,634,社团,1.3,2025-12-31,初一上
6380,635,实践,2.2,2025-11-22,初一上
6381,635,阅读,3.0,2026-06-17,初一下
6382,635,社团,2.3,2025-11-28,初一上
6383,635,社团,1.4,2026-01-17,初一上
6384,635,社团,1.7,2025-12-04,初一上
6385,635,实践,1.0,2026-06-11,初一下
6386,635,阅读,2.0,2026-02-22,初一下
6387,635,实践,0.8,2025-11-23,初一上
6388,635,阅读,3.2,2026-03-14,初一下
6389,636,实践,2.4,2026-03-27,初一下
6390,636,实践,1.9,2026-02-18,初一下
6391,636,体育,1.1,2026-04-23,初一下
6392,636,社团,0.8,2025-09-09,初一上
6393,636,社团,0.7,2025-09-06,初一上
6394,636,体育,2.2,2026-07-03,初一下
6395,636,实践,2.0,2025-09-01,初一上
6396,636,体育,0.6,2025-09-06,初一上
6397,636,体育,1.4,2026-03-30,初一下
6398,637,社团,1.1,2026-05-02,初一下
6399,637,体育,1.0,2026-05-17,初一下
6400,637,阅读,0.6,2025-09-22,初一上
6401,637,实践,1.6,2026-03-22,初一下
6402,637,实践,5.0,2025-12-02,初一上
6403,637,体育,0.7,2026-05-21,初一下
6404,637,阅读,2.1,2026-06-12,初一下
6405,638,体育,3.1,2026-05-02,初一下
6406,638,体育,1.2,2026-01-03,初一上
6407,638,社团,5.6,2026-03-12,初一下
6408,638,阅读,0.7,2026-04-09,初一下
6409,638,体育,1.0,2026-03-17,初一下
6410,639,体育,1.1,2026-04-05,初一下
6411,639,体育,1.2,2026-06-09,初一下
6412,639,实践,3.9,2026-06-30,初一下
6413,639,体育,0.5,2026-05-19,初一下
6414,639,体育,0.7,2025-09-18,初一上
6415,639,社团,1.0,2026-03-04,初一下
6416,639,阅读,0.6,2025-11-07,初一上
6417,640,实践,1.9,2025-11-06,初一上
6418,640,阅读,0.6,2025-09-02,初一上
6419,640,社团,1.0,2026-02-25,初一下
6420,640,阅读,2.1,2026-06-25,初一下
6421,640,实践,1.4,2026-06-05,初一下
6422,640,实践,0.9,2025-11-13,初一上
6423,640,实践,3.1,2026-03-05,初一下
6424,640,社团,1.0,2026-03-13,初一下
6425,641,体育,0.9,2026-03-30,初一下
6426,641,体育,2.3,2025-11-22,初一上
6427,642,体育,3.1,2026-05-12,初一下
6428,642,阅读,0.9,2026-05-12,初一下
6429,642,阅读,0.7,2025-12-28,初一上
6430,642,实践,1.7,2025-11-17,初一上
6431,643,社团,1.3,2026-05-28,初一下
6432,643,体育,3.8,2026-03-20,初一下
6433,643,社团,1.0,2026-06-12,初一下
6434,643,体育,2.3,2026-03-23,初一下
6435,643,实践,5.4,2026-02-16,初一下
6436,643,实践,1.8,2025-11-06,初一上
6437,643,实践,0.9,2026-07-01,初一下
6438,643,体育,1.5,2025-11-23,初一上
6439,644,体育,2.9,2026-04-22,初一下
6440,644,体育,2.0,2025-12-14,初一上
6441,644,体育,1.7,2025-09-15,初一上
6442,644,体育,0.5,2026-05-16,初一下
6443,644,体育,2.4,2026-06-14,初一下
6444,644,阅读,3.1,2026-06-22,初一下
6445,645,体育,0.8,2026-04-05,初一下
6446,645,体育,1.9,2025-11-10,初一上
6447,645,体育,1.0,2025-10-27,初一上
6448,645,阅读,0.6,2026-03-18,初一下
6449,645,体育,2.5,2026-04-21,初一下
6450,645,体育,2.0,2025-11-14,初一上
6451,645,实践,2.6,2026-06-28,初一下
6452,645,阅读,0.9,2026-03-05,初一下
6453,646,社团,5.3,2026-02-23,初一下
6454,646,阅读,2.9,2026-06-21,初一下
6455,646,实践,1.2,2025-11-08,初一上
6456,646,体育,2.0,2026-05-31,初一下
6457,646,阅读,2.6,2025-09-06,初一上
6458,646,实践,0.9,2025-11-21,初一上
6459,646,体育,0.8,2025-11-28,初一上
6460,646,社团,2.5,2025-09-12,初一上
6461,646,实践,1.6,2026-01-12,初一上
6462,647,实践,3.8,2026-06-02,初一下
6463,647,阅读,0.6,2026-03-17,初一下
6464,647,体育,5.2,2026-04-23,初一下
6465,647,社团,1.0,2026-03-03,初一下
6466,647,社团,2.3,2025-12-13,初一上
6467,647,社团,0.5,2025-11-27,初一上
6468,647,体育,0.5,2025-11-16,初一上
6469,648,体育,4.1,2026-02-25,初一下
6470,648,阅读,1.3,2026-05-03,初一下
6471,648,阅读,0.7,2025-11-23,初一上
6472,648,体育,2.6,2026-03-08,初一下
6473,648,体育,0.9,2025-09-15,初一上
6474,648,社团,5.5,2026-03-05,初一下
6475,648,体育,1.4,2026-01-13,初一上
6476,648,社团,0.6,2025-09-18,初一上
6477,648,体育,1.3,2026-05-16,初一下
6478,648,实践,1.5,2025-11-21,初一上
6479,649,实践,1.5,2025-10-31,初一上
6480,649,社团,4.0,2025-12-25,初一上
6481,649,实践,3.8,2025-10-19,初一上
6482,649,阅读,3.1,2025-11-15,初一上
6483,650,阅读,0.6,2026-03-12,初一下
6484,650,实践,4.7,2025-12-18,初一上
6485,650,实践,1.0,2026-05-12,初一下
6486,650,实践,0.6,2026-06-10,初一下
6487,650,社团,9.4,2026-04-29,初一下
6488,650,实践,0.6,2025-12-13,初一上
6489,650,体育,0.6,2025-09-02,初一上
6490,650,体育,2.9,2026-02-19,初一下
6491,650,阅读,0.6,2026-06-21,初一下
6492,651,体育,1.4,2026-05-13,初一下
6493,651,阅读,2.3,2026-04-23,初一下
6494,651,实践,1.1,2026-03-30,初一下
6495,651,实践,2.1,2026-05-12,初一下
6496,651,体育,5.2,2026-05-13,初一下
6497,651,体育,8.3,2025-10-18,初一上
6498,652,社团,1.5,2025-11-26,初一上
6499,652,阅读,2.6,2026-04-03,初一下
6500,652,体育,2.1,2025-10-12,初一上
6501,652,体育,4.2,2025-09-09,初一上
6502,652,实践,4.5,2026-04-11,初一下
6503,652,社团,1.8,2025-10-19,初一上
6504,653,社团,1.0,2026-05-30,初一下
6505,653,体育,0.7,2026-01-01,初一上
6506,653,实践,1.2,2026-05-06,初一下
6507,654,实践,2.3,2026-05-03,初一下
6508,654,阅读,1.3,2026-06-27,初一下
6509,654,实践,0.5,2025-09-21,初一上
6510,654,体育,1.9,2025-11-26,初一上
6511,654,社团,1.3,2026-05-02,初一下
6512,655,阅读,0.9,2026-05-16,初一下
6513,655,体育,1.1,2025-10-22,初一上
6514,655,阅读,2.3,2026-04-23,初一下
6515,655,阅读,0.6,2026-04-12,初一下
6516,655,阅读,1.2,2026-05-04,初一下
6517,655,阅读,0.6,2026-03-27,初一下
6518,655,实践,2.4,2026-03-01,初一下
6519,656,社团,8.1,2026-06-26,初一下
6520,656,阅读,1.2,2026-05-22,初一下
6521,656,社团,3.4,2026-03-13,初一下
6522,656,实践,3.6,2026-01-11,初一上
6523,656,阅读,2.4,2026-03-09,初一下
6524,656,体育,0.7,2025-12-10,初一上
6525,656,社团,2.6,2026-02-16,初一下
6526,657,体育,1.3,2025-11-27,初一上
6527,657,体育,2.6,2026-06-14,初一下
6528,657,体育,1.0,2025-09-17,初一上
6529,657,体育,4.6,2026-01-02,初一上
6530,657,体育,0.6,2026-06-09,初一下
6531,657,体育,5.6,2025-10-13,初一上
6532,658,社团,1.1,2026-05-15,初一下
6533,658,实践,0.8,2026-03-10,初一下
6534,658,实践,1.9,2025-09-10,初一上
6535,658,阅读,1.6,2025-11-19,初一上
6536,658,实践,3.5,2026-04-22,初一下
6537,658,社团,2.9,2025-10-09,初一上
6538,659,实践,1.8,2025-10-25,初一上
6539,659,阅读,1.4,2025-12-09,初一上
6540,659,体育,10.0,2026-04-13,初一下
6541,659,体育,0.9,2026-01-16,初一上
6542,659,阅读,3.0,2026-03-08,初一下
6543,659,实践,1.1,2026-04-17,初一下
6544,660,实践,1.5,2026-05-24,初一下
6545,660,体育,0.6,2025-09-29,初一上
6546,660,社团,0.8,2026-06-28,初一下
6547,660,体育,1.0,2025-12-20,初一上
6548,660,体育,0.8,2026-06-25,初一下
6549,661,社团,0.7,2025-10-02,初一上
6550,661,阅读,2.5,2026-05-05,初一下
6551,661,体育,2.1,2026-04-10,初一下
6552,661,社团,1.8,2025-10-29,初一上
6553,661,社团,1.2,2026-03-20,初一下
6554,662,阅读,0.5,2026-05-27,初一下
6555,662,体育,0.9,2026-06-11,初一下
6556,662,社团,1.3,2025-10-26,初一上
6557,662,阅读,1.8,2025-12-26,初一上
6558,662,实践,1.6,2025-10-08,初一上
6559,662,实践,1.1,2025-11-04,初一上
6560,663,阅读,0.7,2026-04-10,初一下
6561,663,阅读,0.7,2025-11-12,初一上
6562,663,体育,2.5,2026-03-12,初一下
6563,663,体育,1.0,2025-10-30,初一上
6564,663,阅读,2.9,2026-02-23,初一下
6565,663,阅读,2.4,2025-10-15,初一上
6566,663,体育,0.8,2026-04-08,初一下
6567,664,实践,3.6,2026-03-27,初一下
6568,664,实践,0.7,2025-09-18,初一上
6569,664,阅读,1.5,2026-04-10,初一下
6570,664,社团,2.0,2025-11-22,初一上
6571,664,阅读,2.8,2025-12-30,初一上
6572,664,体育,0.6,2025-10-28,初一上
6573,664,阅读,2.1,2026-07-03,初一下
6574,664,阅读,2.6,2026-04-07,初一下
6575,665,社团,3.2,2026-05-30,初一下
6576,665,体育,0.7,2025-11-16,初一上
6577,665,社团,2.0,2025-11-12,初一上
6578,665,体育,1.0,2025-11-13,初一上
6579,665,体育,2.7,2025-11-21,初一上
6580,665,阅读,0.5,2026-01-08,初一上
6581,665,实践,4.1,2025-09-20,初一上
6582,665,阅读,0.8,2025-12-11,初一上
6583,666,体育,1.6,2025-09-02,初一上
6584,666,体育,2.0,2026-03-25,初一下
6585,666,阅读,2.8,2026-06-23,初一下
6586,666,阅读,1.3,2026-02-24,初一下
6587,666,实践,1.3,2025-11-19,初一上
6588,666,阅读,3.6,2026-01-09,初一上
6589,666,实践,11.1,2026-05-05,初一下
6590,666,阅读,3.8,2026-05-13,初一下
6591,666,体育,0.9,2026-06-20,初一下
6592,666,阅读,1.5,2026-01-05,初一上
6593,667,体育,0.7,2026-05-06,初一下
6594,667,阅读,2.6,2025-09-08,初一上
6595,667,社团,2.0,2026-05-04,初一下
6596,667,阅读,1.2,2026-05-16,初一下
6597,667,体育,3.4,2025-11-22,初一上
6598,667,社团,0.8,2025-09-15,初一上
6599,668,实践,1.3,2025-09-15,初一上
6600,668,实践,0.9,2025-11-19,初一上
6601,668,实践,3.3,2025-09-13,初一上
6602,668,实践,3.1,2026-01-13,初一上
6603,668,阅读,1.2,2026-05-15,初一下
6604,668,体育,0.6,2026-04-11,初一下
6605,668,社团,2.3,2025-12-09,初一上
6606,668,社团,2.7,2026-01-01,初一上
6607,668,阅读,7.7,2025-09-11,初一上
6608,668,体育,0.8,2025-12-03,初一上
6609,669,社团,0.7,2025-11-12,初一上
6610,669,实践,1.7,2026-01-13,初一上
6611,669,阅读,0.9,2026-05-25,初一下
6612,669,体育,0.6,2026-03-29,初一下
6613,669,实践,0.8,2026-06-29,初一下
6614,669,实践,1.2,2025-10-30,初一上
6615,669,实践,1.1,2026-04-06,初一下
6616,670,阅读,5.6,2025-12-21,初一上
6617,670,体育,1.4,2026-06-15,初一下
6618,670,体育,2.8,2026-01-09,初一上
6619,670,体育,0.7,2026-03-30,初一下
6620,671,体育,0.5,2026-04-07,初一下
6621,671,阅读,0.6,2026-03-02,初一下
6622,671,体育,3.1,2026-02-27,初一下
6623,671,阅读,0.6,2026-01-07,初一上
6624,671,阅读,7.8,2025-12-02,初一上
6625,671,社团,1.2,2026-05-19,初一下
6626,671,体育,1.5,2025-11-10,初一上
6627,672,体育,3.0,2025-10-11,初一上
6628,672,阅读,5.7,2026-02-18,初一下
6629,672,实践,1.2,2025-12-05,初一上
6630,672,体育,1.9,2026-07-05,初一下
6631,672,实践,2.0,2026-06-11,初一下
6632,672,体育,0.9,2026-04-04,初一下
6633,672,实践,2.1,2026-05-21,初一下
6634,672,阅读,5.5,2025-11-05,初一上
6635,672,实践,0.9,2026-02-27,初一下
6636,672,社团,1.4,2025-11-07,初一上
6637,672,社团,3.7,2025-12-26,初一上
6638,672,阅读,2.4,2026-04-27,初一下
6639,673,体育,1.8,2026-03-16,初一下
6640,673,实践,0.7,2026-04-01,初一下
6641,673,阅读,3.1,2025-12-04,初一上
6642,673,体育,4.9,2026-06-14,初一下
6643,674,社团,1.2,2025-09-13,初一上
6644,674,体育,1.9,2025-10-05,初一上
6645,674,社团,0.7,2026-01-15,初一上
6646,674,体育,4.0,2026-05-14,初一下
6647,674,体育,0.7,2025-09-12,初一上
6648,674,阅读,1.3,2026-03-25,初一下
6649,675,实践,1.7,2026-05-15,初一下
6650,675,社团,0.7,2025-09-10,初一上
6651,675,社团,3.5,2026-06-07,初一下
6652,675,社团,3.1,2025-11-17,初一上
6653,675,阅读,0.8,2026-07-02,初一下
6654,676,实践,0.6,2025-11-28,初一上
6655,676,实践,1.9,2025-11-04,初一上
6656,676,阅读,4.9,2026-02-18,初一下
6657,676,阅读,1.1,2025-12-02,初一上
6658,676,体育,3.4,2026-05-26,初一下
6659,677,阅读,1.1,2025-10-27,初一上
6660,677,实践,2.7,2025-09-18,初一上
6661,677,体育,1.8,2025-11-16,初一上
6662,677,实践,1.0,2026-01-04,初一上
6663,677,体育,6.7,2025-12-16,初一上
6664,677,体育,3.5,2026-04-21,初一下
6665,677,实践,0.8,2026-03-03,初一下
6666,678,实践,1.6,2026-06-13,初一下
6667,678,实践,4.1,2025-11-23,初一上
6668,678,阅读,4.3,2026-01-04,初一上
6669,678,社团,1.3,2026-03-24,初一下
6670,678,实践,1.8,2026-05-16,初一下
6671,678,体育,2.0,2026-07-02,初一下
6672,679,体育,1.8,2026-03-23,初一下
6673,679,体育,2.3,2025-10-11,初一上
6674,679,阅读,0.5,2025-10-13,初一上
6675,680,阅读,1.6,2026-06-28,初一下
6676,680,体育,1.8,2026-06-17,初一下
6677,680,体育,2.3,2026-06-20,初一下
6678,680,社团,2.0,2025-10-22,初一上
6679,680,体育,0.8,2026-05-02,初一下
6680,680,体育,1.2,2025-12-14,初一上
6681,680,阅读,1.3,2026-03-06,初一下
6682,681,社团,2.2,2025-11-07,初一上
6683,681,实践,2.1,2025-11-30,初一上
6684,681,体育,2.4,2025-09-15,初一上
6685,681,体育,1.9,2026-03-24,初一下
6686,681,体育,1.3,2026-06-05,初一下
6687,682,社团,0.9,2026-05-22,初一下
6688,682,社团,0.8,2026-01-03,初一上
6689,682,体育,1.2,2026-06-17,初一下
6690,682,体育,1.2,2026-06-02,初一下
6691,682,体育,2.1,2026-03-13,初一下
6692,682,体育,1.0,2026-03-01,初一下
6693,682,体育,0.8,2025-11-24,初一上
6694,682,社团,6.0,2026-02-21,初一下
6695,683,体育,0.6,2025-12-12,初一上
6696,683,体育,4.7,2026-01-12,初一上
6697,683,体育,1.3,2026-05-03,初一下
6698,683,社团,1.7,2025-10-13,初一上
6699,683,实践,2.9,2025-10-25,初一上
6700,683,社团,3.9,2026-04-25,初一下
6701,684,实践,13.3,2026-05-31,初一下
6702,684,体育,2.0,2025-10-24,初一上
6703,684,阅读,2.0,2025-12-15,初一上
6704,684,实践,0.8,2026-04-04,初一下
6705,684,体育,1.5,2026-03-18,初一下
6706,684,体育,2.5,2025-11-16,初一上
6707,684,社团,5.5,2025-11-11,初一上
6708,685,实践,0.6,2025-09-10,初一上
6709,685,实践,3.1,2026-04-10,初一下
6710,685,阅读,3.0,2026-03-07,初一下
6711,685,实践,1.3,2026-04-04,初一下
6712,685,体育,1.3,2025-09-28,初一上
6713,686,实践,5.0,2026-05-03,初一下
6714,686,阅读,1.2,2025-11-15,初一上
6715,686,实践,0.6,2026-05-29,初一下
6716,686,社团,3.5,2025-12-09,初一上
6717,686,体育,3.9,2026-01-18,初一上
6718,686,阅读,1.7,2026-05-23,初一下
6719,687,体育,4.0,2025-09-26,初一上
6720,687,社团,2.1,2025-12-27,初一上
6721,687,社团,0.7,2026-02-17,初一下
6722,687,体育,0.8,2026-05-22,初一下
6723,687,体育,1.4,2026-02-16,初一下
6724,687,社团,1.5,2026-02-22,初一下
6725,687,实践,1.5,2026-03-31,初一下
6726,688,阅读,5.0,2026-05-30,初一下
6727,688,社团,1.5,2025-11-16,初一上
6728,688,体育,2.2,2026-07-05,初一下
6729,688,阅读,3.3,2026-04-07,初一下
6730,688,体育,3.1,2026-04-07,初一下
6731,688,实践,2.2,2025-10-18,初一上
6732,689,实践,5.2,2025-10-05,初一上
6733,689,体育,1.1,2026-06-01,初一下
6734,689,体育,3.8,2025-12-19,初一上
6735,689,实践,1.1,2026-01-04,初一上
6736,690,实践,1.7,2025-09-07,初一上
6737,690,体育,0.8,2026-06-06,初一下
6738,690,体育,2.5,2026-06-26,初一下
6739,690,体育,2.0,2026-03-22,初一下
6740,690,社团,4.5,2026-05-14,初一下
6741,690,社团,1.3,2026-02-23,初一下
6742,690,体育,1.5,2026-04-23,初一下
6743,691,阅读,0.6,2026-05-30,初一下
6744,691,体育,2.5,2025-12-23,初一上
6745,691,体育,5.7,2026-05-31,初一下
6746,692,社团,3.3,2026-02-18,初一下
6747,692,阅读,2.3,2026-06-26,初一下
6748,692,阅读,3.5,2025-09-06,初一上
6749,692,阅读,1.1,2025-10-03,初一上
6750,692,体育,1.7,2026-06-16,初一下
6751,693,体育,0.7,2025-10-19,初一上
6752,693,体育,1.2,2025-10-07,初一上
6753,693,体育,0.9,2025-11-26,初一上
6754,693,社团,0.6,2026-07-04,初一下
6755,694,阅读,0.6,2025-10-29,初一上
6756,694,实践,9.2,2026-04-16,初一下
6757,694,体育,4.6,2025-09-08,初一上
6758,694,体育,2.4,2026-06-02,初一下
6759,694,社团,1.4,2025-09-03,初一上
6760,695,实践,1.3,2026-04-14,初一下
6761,695,实践,2.2,2025-10-29,初一上
6762,695,体育,0.9,2025-09-17,初一上
6763,695,社团,1.0,2026-05-08,初一下
6764,695,体育,4.0,2025-11-04,初一上
6765,695,实践,0.7,2025-11-25,初一上
6766,696,体育,0.6,2025-10-29,初一上
6767,696,实践,1.4,2025-09-11,初一上
6768,696,实践,1.3,2025-10-29,初一上
6769,696,阅读,1.3,2026-05-25,初一下
6770,696,实践,1.4,2026-02-17,初一下
6771,696,社团,1.1,2025-11-21,初一上
6772,697,实践,0.9,2025-10-28,初一上
6773,697,阅读,0.6,2026-06-14,初一下
6774,697,阅读,0.8,2025-11-04,初一上
6775,697,体育,0.6,2026-06-27,初一下
6776,698,社团,1.2,2026-07-03,初一下
6777,698,体育,0.5,2026-03-18,初一下
6778,698,阅读,1.1,2026-06-17,初一下
6779,699,实践,0.9,2025-09-10,初一上
6780,699,社团,2.2,2025-12-11,初一上
6781,699,社团,2.1,2025-11-25,初一上
6782,699,体育,1.4,2026-04-25,初一下
6783,699,实践,2.4,2025-09-30,初一上
6784,699,社团,1.2,2026-03-25,初一下
6785,699,实践,0.7,2025-09-03,初一上
6786,699,体育,0.6,2026-05-10,初一下
6787,699,实践,0.6,2026-04-21,初一下
6788,700,阅读,1.7,2025-12-09,初一上
6789,700,社团,3.1,2025-11-18,初一上
6790,700,实践,1.9,2026-07-06,初一下
6791,700,社团,1.1,2025-12-11,初一上
6792,700,实践,1.6,2025-10-08,初一上
6793,700,实践,3.5,2025-11-28,初一上
6794,700,实践,3.2,2026-03-14,初一下
6795,700,实践,2.0,2025-10-18,初一上
6796,701,实践,2.0,2026-04-13,初一下
6797,701,社团,1.4,2026-04-08,初一下
6798,702,社团,8.3,2026-03-23,初一下
6799,702,阅读,2.4,2025-10-03,初一上
