id,student_id,subject,semester,dimension,score,grade
31939,799,信息技术,初一上,创新应用,73.5,B+
31940,799,信息技术,初一上,数字素养,68.1,B
31941,799,音乐,初一下,音乐素养,83.1,A-
31942,799,音乐,初一下,演唱演奏,70.2,B
31943,799,音乐,初一下,节奏感知,72.2,B
31944,799,音乐,初一下,欣赏能力,66.5,B
31945,799,音乐,初一下,舞台表现,80.6,A-
31946,799,体育,初一下,体能素质,72.9,B
31947,799,体育,初一下,运动技能,83.6,A-
31948,799,体育,初一下,协调能力,66.3,B
31949,799,体育,初一下,团队协作,72.6,B
31950,799,体育,初一下,体育精神,80.6,A-
31951,799,美术,初一下,艺术素养,50.4,C
31952,799,美术,初一下,创作能力,63.6,B-
31953,799,美术,初一下,审美感知,65.3,B-
31954,799,美术,初一下,技法运用,50.3,C
31955,799,美术,初一下,艺术表达,61.2,B-
31956,799,信息技术,初一下,信息素养,76.5,B+
31957,799,信息技术,初一下,编程能力,28.4,C-
31958,799,信息技术,初一下,操作技能,61.6,B-
31959,799,信息技术,初一下,创新应用,66.1,B
31960,799,信息技术,初一下,数字素养,61.8,B-
31961,800,音乐,初一上,音乐素养,80.7,A-
31962,800,音乐,初一上,演唱演奏,93.6,A+
31963,800,音乐,初一上,节奏感知,51.3,C
31964,800,音乐,初一上,欣赏能力,83.3,A-
31965,800,音乐,初一上,舞台表现,74.4,B+
31966,800,体育,初一上,体能素质,79.3,B+
31967,800,体育,初一上,运动技能,85.8,A-
31968,800,体育,初一上,协调能力,85.2,A-
31969,800,体育,初一上,团队协作,65.0,B-
31970,800,体育,初一上,体育精神,97.1,A+
31971,800,美术,初一上,艺术素养,88.9,A
31972,800,美术,初一上,创作能力,90.2,A
31973,800,美术,初一上,审美感知,98.0,A+
31974,800,美术,初一上,技法运用,98.0,A+
31975,800,美术,初一上,艺术表达,89.4,A
31976,800,信息技术,初一上,信息素养,59.0,B-
31977,800,信息技术,初一上,编程能力,69.8,B
31978,800,信息技术,初一上,操作技能,73.0,B+
31979,800,信息技术,初一上,创新应用,82.5,A-
31980,800,信息技术,初一上,数字素养,63.7,B-
31981,800,音乐,初一下,音乐素养,73.5,B+
31982,800,音乐,初一下,演唱演奏,86.3,A-
31983,800,音乐,初一下,节奏感知,76.2,B+
31984,800,音乐,初一下,欣赏能力,71.2,B
31985,800,音乐,初一下,舞台表现,86.9,A-
31986,800,体育,初一下,体能素质,86.4,A-
31987,800,体育,初一下,运动技能,98.0,A+
31988,800,体育,初一下,协调能力,71.0,B
31989,800,体育,初一下,团队协作,70.3,B
31990,800,体育,初一下,体育精神,77.3,B+
31991,800,美术,初一下,艺术素养,80.6,A-
31992,800,美术,初一下,创作能力,76.4,B+
31993,800,美术,初一下,审美感知,98.0,A+
31994,800,美术,初一下,技法运用,84.5,A-
31995,800,美术,初一下,艺术表达,75.1,B+
31996,800,信息技术,初一下,信息素养,96.2,A+
31997,800,信息技术,初一下,编程能力,81.2,A-
31998,800,信息技术,初一下,操作技能,98.0,A+
31999,800,信息技术,初一下,创新应用,76.0,B+
32000,800,信息技术,初一下,数字素养,91.8,A
32001,801,音乐,初一上,音乐素养,47.5,C
32002,801,音乐,初一上,演唱演奏,56.9,C+
32003,801,音乐,初一上,节奏感知,53.1,C+
32004,801,音乐,初一上,欣赏能力,41.6,C-
32005,801,音乐,初一上,舞台表现,60.5,B-
32006,801,体育,初一上,体能素质,61.3,B-
32007,801,体育,初一上,运动技能,65.6,B-
32008,801,体育,初一上,协调能力,65.3,B-
32009,801,体育,初一上,团队协作,73.8,B+
32010,801,体育,初一上,体育精神,59.6,B-
32011,801,美术,初一上,艺术素养,64.4,B-
32012,801,美术,初一上,创作能力,78.2,B+
32013,801,美术,初一上,审美感知,64.7,B-
32014,801,美术,初一上,技法运用,74.0,B+
32015,801,美术,初一上,艺术表达,78.2,B+
32016,801,信息技术,初一上,信息素养,91.1,A
32017,801,信息技术,初一上,编程能力,78.3,B+
32018,801,信息技术,初一上,操作技能,70.0,B
32019,801,信息技术,初一上,创新应用,62.6,B-
32020,801,信息技术,初一上,数字素养,74.4,B+
32021,801,音乐,初一下,音乐素养,45.8,C
32022,801,音乐,初一下,演唱演奏,46.6,C
32023,801,音乐,初一下,节奏感知,56.6,C+
32024,801,音乐,初一下,欣赏能力,53.7,C+
32025,801,音乐,初一下,舞台表现,54.9,C+
32026,801,体育,初一下,体能素质,77.9,B+
32027,801,体育,初一下,运动技能,61.2,B-
32028,801,体育,初一下,协调能力,73.8,B+
32029,801,体育,初一下,团队协作,65.8,B-
32030,801,体育,初一下,体育精神,79.2,B+
32031,801,美术,初一下,艺术素养,62.1,B-
32032,801,美术,初一下,创作能力,67.1,B
32033,801,美术,初一下,审美感知,64.3,B-
32034,801,美术,初一下,技法运用,81.0,A-
32035,801,美术,初一下,艺术表达,75.1,B+
32036,801,信息技术,初一下,信息素养,63.6,B-
32037,801,信息技术,初一下,编程能力,77.2,B+
32038,801,信息技术,初一下,操作技能,63.6,B-
32039,801,信息技术,初一下,创新应用,55.2,C+
32040,801,信息技术,初一下,数字素养,72.4,B
32041,802,音乐,初一上,音乐素养,51.3,C
32042,802,音乐,初一上,演唱演奏,45.7,C
32043,802,音乐,初一上,节奏感知,53.5,C+
32044,802,音乐,初一上,欣赏能力,52.2,C+
32045,802,音乐,初一上,舞台表现,60.7,B-
32046,802,体育,初一上,体能素质,51.2,C
32047,802,体育,初一上,运动技能,60.6,B-
32048,802,体育,初一上,协调能力,60.1,B-
32049,802,体育,初一上,团队协作,70.2,B
32050,802,体育,初一上,体育精神,60.1,B-
32051,802,美术,初一上,艺术素养,48.9,C
32052,802,美术,初一上,创作能力,32.7,C-
32053,802,美术,初一上,审美感知,47.4,C
32054,802,美术,初一上,技法运用,49.8,C
32055,802,美术,初一上,艺术表达,65.7,B-
32056,802,信息技术,初一上,信息素养,72.5,B
32057,802,信息技术,初一上,编程能力,82.3,A-
32058,802,信息技术,初一上,操作技能,64.1,B-
32059,802,信息技术,初一上,创新应用,54.1,C+
32060,802,信息技术,初一上,数字素养,48.8,C
32061,802,音乐,初一下,音乐素养,66.9,B
32062,802,音乐,初一下,演唱演奏,62.9,B-
32063,802,音乐,初一下,节奏感知,69.8,B
32064,802,音乐,初一下,欣赏能力,55.3,C+
32065,802,音乐,初一下,舞台表现,33.2,C-
32066,802,体育,初一下,体能素质,66.5,B
32067,802,体育,初一下,运动技能,53.7,C+
32068,802,体育,初一下,协调能力,58.0,C+
32069,802,体育,初一下,团队协作,61.0,B-
32070,802,体育,初一下,体育精神,62.4,B-
32071,802,美术,初一下,艺术素养,48.0,C
32072,802,美术,初一下,创作能力,61.1,B-
32073,802,美术,初一下,审美感知,41.9,C-
32074,802,美术,初一下,技法运用,60.7,B-
32075,802,美术,初一下,艺术表达,49.9,C
32076,802,信息技术,初一下,信息素养,78.7,B+
32077,802,信息技术,初一下,编程能力,65.6,B-
32078,802,信息技术,初一下,操作技能,60.0,B-
32079,802,信息技术,初一下,创新应用,65.3,B-
32080,802,信息技术,初一下,数字素养,49.0,C
32081,803,音乐,初一上,音乐素养,70.4,B
32082,803,音乐,初一上,演唱演奏,58.8,C+
32083,803,音乐,初一上,节奏感知,65.3,B-
32084,803,音乐,初一上,欣赏能力,60.3,B-
32085,803,音乐,初一上,舞台表现,51.4,C
32086,803,体育,初一上,体能素质,61.8,B-
32087,803,体育,初一上,运动技能,62.8,B-
32088,803,体育,初一上,协调能力,63.3,B-
32089,803,体育,初一上,团队协作,49.1,C
32090,803,体育,初一上,体育精神,59.7,B-
32091,803,美术,初一上,艺术素养,55.2,C+
32092,803,美术,初一上,创作能力,68.1,B
32093,803,美术,初一上,审美感知,78.1,B+
32094,803,美术,初一上,技法运用,64.8,B-
32095,803,美术,初一上,艺术表达,79.9,B+
32096,803,信息技术,初一上,信息素养,68.4,B
32097,803,信息技术,初一上,编程能力,66.0,B
32098,803,信息技术,初一上,操作技能,70.7,B
32099,803,信息技术,初一上,创新应用,77.7,B+
32100,803,信息技术,初一上,数字素养,68.3,B
32101,803,音乐,初一下,音乐素养,45.4,C
32102,803,音乐,初一下,演唱演奏,57.5,C+
32103,803,音乐,初一下,节奏感知,61.8,B-
32104,803,音乐,初一下,欣赏能力,76.5,B+
32105,803,音乐,初一下,舞台表现,74.3,B+
32106,803,体育,初一下,体能素质,68.0,B
32107,803,体育,初一下,运动技能,75.9,B+
32108,803,体育,初一下,协调能力,52.8,C+
32109,803,体育,初一下,团队协作,73.0,B+
32110,803,体育,初一下,体育精神,82.8,A-
32111,803,美术,初一下,艺术素养,63.9,B-
32112,803,美术,初一下,创作能力,70.6,B
32113,803,美术,初一下,审美感知,73.5,B+
32114,803,美术,初一下,技法运用,87.9,A
32115,803,美术,初一下,艺术表达,65.4,B-
32116,803,信息技术,初一下,信息素养,43.0,C-
32117,803,信息技术,初一下,编程能力,61.3,B-
32118,803,信息技术,初一下,操作技能,39.2,C-
32119,803,信息技术,初一下,创新应用,59.6,B-
32120,803,信息技术,初一下,数字素养,57.5,C+
32121,804,音乐,初一上,音乐素养,75.5,B+
32122,804,音乐,初一上,演唱演奏,65.0,B-
32123,804,音乐,初一上,节奏感知,75.6,B+
32124,804,音乐,初一上,欣赏能力,58.0,C+
32125,804,音乐,初一上,舞台表现,63.2,B-
32126,804,体育,初一上,体能素质,67.3,B
32127,804,体育,初一上,运动技能,58.3,C+
32128,804,体育,初一上,协调能力,46.1,C
32129,804,体育,初一上,团队协作,62.4,B-
32130,804,体育,初一上,体育精神,67.1,B
32131,804,美术,初一上,艺术素养,54.9,C+
32132,804,美术,初一上,创作能力,58.9,C+
32133,804,美术,初一上,审美感知,47.7,C
32134,804,美术,初一上,技法运用,43.0,C-
32135,804,美术,初一上,艺术表达,68.5,B
32136,804,信息技术,初一上,信息素养,72.7,B
32137,804,信息技术,初一上,编程能力,67.7,B
32138,804,信息技术,初一上,操作技能,64.4,B-
32139,804,信息技术,初一上,创新应用,53.4,C+
32140,804,信息技术,初一上,数字素养,42.8,C-
32141,804,音乐,初一下,音乐素养,55.5,C+
32142,804,音乐,初一下,演唱演奏,57.9,C+
32143,804,音乐,初一下,节奏感知,55.4,C+
32144,804,音乐,初一下,欣赏能力,42.8,C-
32145,804,音乐,初一下,舞台表现,66.9,B
32146,804,体育,初一下,体能素质,70.4,B
32147,804,体育,初一下,运动技能,83.0,A-
32148,804,体育,初一下,协调能力,83.7,A-
32149,804,体育,初一下,团队协作,71.8,B
32150,804,体育,初一下,体育精神,73.9,B+
32151,804,美术,初一下,艺术素养,80.1,A-
32152,804,美术,初一下,创作能力,69.0,B
32153,804,美术,初一下,审美感知,63.7,B-
32154,804,美术,初一下,技法运用,87.9,A
32155,804,美术,初一下,艺术表达,68.6,B
32156,804,信息技术,初一下,信息素养,59.0,B-
32157,804,信息技术,初一下,编程能力,39.0,C-
32158,804,信息技术,初一下,操作技能,52.4,C+
32159,804,信息技术,初一下,创新应用,62.7,B-
32160,804,信息技术,初一下,数字素养,63.0,B-
32161,805,音乐,初一上,音乐素养,67.4,B
32162,805,音乐,初一上,演唱演奏,90.6,A
32163,805,音乐,初一上,节奏感知,98.0,A+
32164,805,音乐,初一上,欣赏能力,93.5,A+
32165,805,音乐,初一上,舞台表现,84.9,A-
32166,805,体育,初一上,体能素质,95.1,A+
32167,805,体育,初一上,运动技能,98.0,A+
32168,805,体育,初一上,协调能力,96.5,A+
32169,805,体育,初一上,团队协作,81.3,A-
32170,805,体育,初一上,体育精神,92.2,A
32171,805,美术,初一上,艺术素养,98.0,A+
32172,805,美术,初一上,创作能力,98.0,A+
32173,805,美术,初一上,审美感知,87.0,A
32174,805,美术,初一上,技法运用,91.8,A
32175,805,美术,初一上,艺术表达,98.0,A+
32176,805,信息技术,初一上,信息素养,84.7,A-
32177,805,信息技术,初一上,编程能力,82.1,A-
32178,805,信息技术,初一上,操作技能,68.1,B
32179,805,信息技术,初一上,创新应用,94.4,A+
32180,805,信息技术,初一上,数字素养,75.6,B+
32181,805,音乐,初一下,音乐素养,90.3,A
32182,805,音乐,初一下,演唱演奏,55.7,C+
32183,805,音乐,初一下,节奏感知,82.5,A-
32184,805,音乐,初一下,欣赏能力,86.0,A-
32185,805,音乐,初一下,舞台表现,92.8,A
32186,805,体育,初一下,体能素质,81.9,A-
32187,805,体育,初一下,运动技能,89.6,A
32188,805,体育,初一下,协调能力,77.5,B+
32189,805,体育,初一下,团队协作,73.8,B+
32190,805,体育,初一下,体育精神,95.0,A+
32191,805,美术,初一下,艺术素养,98.0,A+
32192,805,美术,初一下,创作能力,83.8,A-
32193,805,美术,初一下,审美感知,93.2,A+
32194,805,美术,初一下,技法运用,86.1,A-
32195,805,美术,初一下,艺术表达,98.0,A+
32196,805,信息技术,初一下,信息素养,98.0,A+
32197,805,信息技术,初一下,编程能力,98.0,A+
32198,805,信息技术,初一下,操作技能,92.1,A
32199,805,信息技术,初一下,创新应用,98.0,A+
32200,805,信息技术,初一下,数字素养,98.0,A+
32201,806,音乐,初一上,音乐素养,38.9,C-
32202,806,音乐,初一上,演唱演奏,68.8,B
32203,806,音乐,初一上,节奏感知,58.6,C+
32204,806,音乐,初一上,欣赏能力,63.9,B-
32205,806,音乐,初一上,舞台表现,70.8,B
32206,806,体育,初一上,体能素质,72.4,B
32207,806,体育,初一上,运动技能,71.3,B
32208,806,体育,初一上,协调能力,71.2,B
32209,806,体育,初一上,团队协作,60.4,B-
32210,806,体育,初一上,体育精神,47.1,C
32211,806,美术,初一上,艺术素养,72.8,B
32212,806,美术,初一上,创作能力,62.5,B-
32213,806,美术,初一上,审美感知,62.1,B-
32214,806,美术,初一上,技法运用,56.3,C+
32215,806,美术,初一上,艺术表达,58.4,C+
32216,806,信息技术,初一上,信息素养,54.0,C+
32217,806,信息技术,初一上,编程能力,67.2,B
32218,806,信息技术,初一上,操作技能,67.5,B
32219,806,信息技术,初一上,创新应用,69.1,B
32220,806,信息技术,初一上,数字素养,57.2,C+
32221,806,音乐,初一下,音乐素养,83.4,A-
32222,806,音乐,初一下,演唱演奏,72.1,B
32223,806,音乐,初一下,节奏感知,70.5,B
32224,806,音乐,初一下,欣赏能力,66.1,B
32225,806,音乐,初一下,舞台表现,47.0,C
32226,806,体育,初一下,体能素质,51.0,C
32227,806,体育,初一下,运动技能,53.5,C+
32228,806,体育,初一下,协调能力,61.8,B-
32229,806,体育,初一下,团队协作,69.0,B
32230,806,体育,初一下,体育精神,62.8,B-
32231,806,美术,初一下,艺术素养,66.1,B
32232,806,美术,初一下,创作能力,36.9,C-
32233,806,美术,初一下,审美感知,51.7,C
32234,806,美术,初一下,技法运用,64.5,B-
32235,806,美术,初一下,艺术表达,58.1,C+
32236,806,信息技术,初一下,信息素养,82.9,A-
32237,806,信息技术,初一下,编程能力,69.7,B
32238,806,信息技术,初一下,操作技能,72.1,B
32239,806,信息技术,初一下,创新应用,68.3,B
32240,806,信息技术,初一下,数字素养,83.8,A-
32241,807,音乐,初一上,音乐素养,82.0,A-
32242,807,音乐,初一上,演唱演奏,93.2,A+
32243,807,音乐,初一上,节奏感知,91.0,A
32244,807,音乐,初一上,欣赏能力,92.5,A
32245,807,音乐,初一上,舞台表现,98.0,A+
32246,807,体育,初一上,体能素质,85.6,A-
32247,807,体育,初一上,运动技能,93.1,A+
32248,807,体育,初一上,协调能力,88.8,A
32249,807,体育,初一上,团队协作,94.5,A+
32250,807,体育,初一上,体育精神,78.2,B+
32251,807,美术,初一上,艺术素养,82.2,A-
32252,807,美术,初一上,创作能力,88.1,A
32253,807,美术,初一上,审美感知,85.7,A-
32254,807,美术,初一上,技法运用,83.5,A-
32255,807,美术,初一上,艺术表达,76.9,B+
32256,807,信息技术,初一上,信息素养,98.0,A+
32257,807,信息技术,初一上,编程能力,97.8,A+
32258,807,信息技术,初一上,操作技能,98.0,A+
32259,807,信息技术,初一上,创新应用,98.0,A+
32260,807,信息技术,初一上,数字素养,75.2,B+
32261,807,音乐,初一下,音乐素养,98.0,A+
32262,807,音乐,初一下,演唱演奏,98.0,A+
32263,807,音乐,初一下,节奏感知,98.0,A+
32264,807,音乐,初一下,欣赏能力,98.0,A+
32265,807,音乐,初一下,舞台表现,98.0,A+
32266,807,体育,初一下,体能素质,92.1,A
32267,807,体育,初一下,运动技能,93.8,A+
32268,807,体育,初一下,协调能力,92.1,A
32269,807,体育,初一下,团队协作,94.3,A+
32270,807,体育,初一下,体育精神,98.0,A+
32271,807,美术,初一下,艺术素养,91.9,A
32272,807,美术,初一下,创作能力,87.5,A
32273,807,美术,初一下,审美感知,85.8,A-
32274,807,美术,初一下,技法运用,87.0,A
32275,807,美术,初一下,艺术表达,81.2,A-
32276,807,信息技术,初一下,信息素养,73.6,B+
32277,807,信息技术,初一下,编程能力,92.8,A
32278,807,信息技术,初一下,操作技能,94.3,A+
32279,807,信息技术,初一下,创新应用,67.7,B
32280,807,信息技术,初一下,数字素养,86.1,A-
32281,808,音乐,初一上,音乐素养,64.9,B-
32282,808,音乐,初一上,演唱演奏,81.2,A-
32283,808,音乐,初一上,节奏感知,72.9,B
32284,808,音乐,初一上,欣赏能力,73.4,B+
32285,808,音乐,初一上,舞台表现,89.3,A
32286,808,体育,初一上,体能素质,94.1,A+
32287,808,体育,初一上,运动技能,73.0,B+
32288,808,体育,初一上,协调能力,78.4,B+
32289,808,体育,初一上,团队协作,90.1,A
32290,808,体育,初一上,体育精神,73.4,B+
32291,808,美术,初一上,艺术素养,74.4,B+
32292,808,美术,初一上,创作能力,66.6,B
32293,808,美术,初一上,审美感知,54.5,C+
32294,808,美术,初一上,技法运用,82.3,A-
32295,808,美术,初一上,艺术表达,69.5,B
32296,808,信息技术,初一上,信息素养,73.9,B+
32297,808,信息技术,初一上,编程能力,88.3,A
32298,808,信息技术,初一上,操作技能,98.0,A+
32299,808,信息技术,初一上,创新应用,86.1,A-
32300,808,信息技术,初一上,数字素养,81.9,A-
32301,808,音乐,初一下,音乐素养,66.3,B
32302,808,音乐,初一下,演唱演奏,85.8,A-
32303,808,音乐,初一下,节奏感知,72.0,B
32304,808,音乐,初一下,欣赏能力,70.1,B
32305,808,音乐,初一下,舞台表现,64.1,B-
32306,808,体育,初一下,体能素质,87.8,A
32307,808,体育,初一下,运动技能,89.6,A
32308,808,体育,初一下,协调能力,96.7,A+
32309,808,体育,初一下,团队协作,78.0,B+
32310,808,体育,初一下,体育精神,98.0,A+
32311,808,美术,初一下,艺术素养,98.0,A+
32312,808,美术,初一下,创作能力,94.2,A+
32313,808,美术,初一下,审美感知,85.0,A-
32314,808,美术,初一下,技法运用,86.9,A-
32315,808,美术,初一下,艺术表达,69.9,B
32316,808,信息技术,初一下,信息素养,76.6,B+
32317,808,信息技术,初一下,编程能力,60.4,B-
32318,808,信息技术,初一下,操作技能,59.3,B-
32319,808,信息技术,初一下,创新应用,71.6,B
32320,808,信息技术,初一下,数字素养,64.8,B-
32321,809,音乐,初一上,音乐素养,80.3,A-
32322,809,音乐,初一上,演唱演奏,82.6,A-
32323,809,音乐,初一上,节奏感知,83.6,A-
32324,809,音乐,初一上,欣赏能力,97.3,A+
32325,809,音乐,初一上,舞台表现,81.7,A-
32326,809,体育,初一上,体能素质,88.1,A
32327,809,体育,初一上,运动技能,77.1,B+
32328,809,体育,初一上,协调能力,98.0,A+
32329,809,体育,初一上,团队协作,85.1,A-
32330,809,体育,初一上,体育精神,84.5,A-
32331,809,美术,初一上,艺术素养,92.2,A
32332,809,美术,初一上,创作能力,91.9,A
32333,809,美术,初一上,审美感知,98.0,A+
32334,809,美术,初一上,技法运用,98.0,A+
32335,809,美术,初一上,艺术表达,90.3,A
32336,809,信息技术,初一上,信息素养,80.1,A-
32337,809,信息技术,初一上,编程能力,95.0,A+
32338,809,信息技术,初一上,操作技能,80.5,A-
32339,809,信息技术,初一上,创新应用,82.2,A-
32340,809,信息技术,初一上,数字素养,98.0,A+
32341,809,音乐,初一下,音乐素养,98.0,A+
32342,809,音乐,初一下,演唱演奏,98.0,A+
32343,809,音乐,初一下,节奏感知,98.0,A+
32344,809,音乐,初一下,欣赏能力,84.4,A-
32345,809,音乐,初一下,舞台表现,81.8,A-
32346,809,体育,初一下,体能素质,91.0,A
32347,809,体育,初一下,运动技能,90.5,A
32348,809,体育,初一下,协调能力,96.8,A+
32349,809,体育,初一下,团队协作,92.1,A
32350,809,体育,初一下,体育精神,96.3,A+
32351,809,美术,初一下,艺术素养,71.7,B
32352,809,美术,初一下,创作能力,98.0,A+
32353,809,美术,初一下,审美感知,57.7,C+
32354,809,美术,初一下,技法运用,79.2,B+
32355,809,美术,初一下,艺术表达,84.9,A-
32356,809,信息技术,初一下,信息素养,98.0,A+
32357,809,信息技术,初一下,编程能力,88.5,A
32358,809,信息技术,初一下,操作技能,98.0,A+
32359,809,信息技术,初一下,创新应用,97.2,A+
32360,809,信息技术,初一下,数字素养,90.2,A
32361,810,音乐,初一上,音乐素养,28.7,C-
32362,810,音乐,初一上,演唱演奏,35.7,C-
32363,810,音乐,初一上,节奏感知,48.8,C
32364,810,音乐,初一上,欣赏能力,29.5,C-
32365,810,音乐,初一上,舞台表现,34.3,C-
32366,810,体育,初一上,体能素质,54.9,C+
32367,810,体育,初一上,运动技能,41.3,C-
32368,810,体育,初一上,协调能力,44.3,C-
32369,810,体育,初一上,团队协作,22.2,C-
32370,810,体育,初一上,体育精神,40.5,C-
32371,810,美术,初一上,艺术素养,26.7,C-
32372,810,美术,初一上,创作能力,47.4,C
32373,810,美术,初一上,审美感知,34.0,C-
32374,810,美术,初一上,技法运用,33.4,C-
32375,810,美术,初一上,艺术表达,39.3,C-
32376,810,信息技术,初一上,信息素养,28.5,C-
32377,810,信息技术,初一上,编程能力,58.6,C+
32378,810,信息技术,初一上,操作技能,45.7,C
32379,810,信息技术,初一上,创新应用,43.7,C-
32380,810,信息技术,初一上,数字素养,44.8,C-
32381,810,音乐,初一下,音乐素养,57.7,C+
32382,810,音乐,初一下,演唱演奏,49.7,C
32383,810,音乐,初一下,节奏感知,43.5,C-
32384,810,音乐,初一下,欣赏能力,59.9,B-
32385,810,音乐,初一下,舞台表现,46.2,C
32386,810,体育,初一下,体能素质,68.9,B
32387,810,体育,初一下,运动技能,43.0,C-
32388,810,体育,初一下,协调能力,50.5,C
32389,810,体育,初一下,团队协作,34.2,C-
32390,810,体育,初一下,体育精神,52.7,C+
32391,810,美术,初一下,艺术素养,43.6,C-
32392,810,美术,初一下,创作能力,43.0,C-
32393,810,美术,初一下,审美感知,64.2,B-
32394,810,美术,初一下,技法运用,58.5,C+
32395,810,美术,初一下,艺术表达,28.6,C-
32396,810,信息技术,初一下,信息素养,47.2,C
32397,810,信息技术,初一下,编程能力,61.2,B-
32398,810,信息技术,初一下,操作技能,46.9,C
32399,810,信息技术,初一下,创新应用,37.5,C-
32400,810,信息技术,初一下,数字素养,39.5,C-
32401,811,音乐,初一上,音乐素养,74.7,B+
32402,811,音乐,初一上,演唱演奏,70.2,B
32403,811,音乐,初一上,节奏感知,55.4,C+
32404,811,音乐,初一上,欣赏能力,77.9,B+
32405,811,音乐,初一上,舞台表现,61.7,B-
32406,811,体育,初一上,体能素质,79.1,B+
32407,811,体育,初一上,运动技能,82.9,A-
32408,811,体育,初一上,协调能力,82.8,A-
32409,811,体育,初一上,团队协作,75.0,B+
32410,811,体育,初一上,体育精神,80.4,A-
32411,811,美术,初一上,艺术素养,73.1,B+
32412,811,美术,初一上,创作能力,75.3,B+
32413,811,美术,初一上,审美感知,73.0,B+
32414,811,美术,初一上,技法运用,66.2,B
32415,811,美术,初一上,艺术表达,80.0,A-
32416,811,信息技术,初一上,信息素养,70.0,B
32417,811,信息技术,初一上,编程能力,70.7,B
32418,811,信息技术,初一上,操作技能,73.3,B+
32419,811,信息技术,初一上,创新应用,73.2,B+
32420,811,信息技术,初一上,数字素养,93.9,A+
32421,811,音乐,初一下,音乐素养,80.6,A-
32422,811,音乐,初一下,演唱演奏,68.7,B
32423,811,音乐,初一下,节奏感知,90.0,A
32424,811,音乐,初一下,欣赏能力,82.5,A-
32425,811,音乐,初一下,舞台表现,88.6,A
32426,811,体育,初一下,体能素质,80.3,A-
32427,811,体育,初一下,运动技能,66.8,B
32428,811,体育,初一下,协调能力,92.5,A
32429,811,体育,初一下,团队协作,76.1,B+
32430,811,体育,初一下,体育精神,83.2,A-
32431,811,美术,初一下,艺术素养,84.8,A-
32432,811,美术,初一下,创作能力,80.0,A-
32433,811,美术,初一下,审美感知,83.3,A-
32434,811,美术,初一下,技法运用,84.9,A-
32435,811,美术,初一下,艺术表达,90.9,A
32436,811,信息技术,初一下,信息素养,70.1,B
32437,811,信息技术,初一下,编程能力,84.3,A-
32438,811,信息技术,初一下,操作技能,79.4,B+
32439,811,信息技术,初一下,创新应用,84.7,A-
32440,811,信息技术,初一下,数字素养,88.8,A
32441,812,音乐,初一上,音乐素养,64.1,B-
32442,812,音乐,初一上,演唱演奏,82.4,A-
32443,812,音乐,初一上,节奏感知,91.0,A
32444,812,音乐,初一上,欣赏能力,90.3,A
32445,812,音乐,初一上,舞台表现,70.0,B
32446,812,体育,初一上,体能素质,86.1,A-
32447,812,体育,初一上,运动技能,81.3,A-
32448,812,体育,初一上,协调能力,93.6,A+
32449,812,体育,初一上,团队协作,91.9,A
32450,812,体育,初一上,体育精神,75.3,B+
32451,812,美术,初一上,艺术素养,85.8,A-
32452,812,美术,初一上,创作能力,79.7,B+
32453,812,美术,初一上,审美感知,98.0,A+
32454,812,美术,初一上,技法运用,98.0,A+
32455,812,美术,初一上,艺术表达,84.7,A-
32456,812,信息技术,初一上,信息素养,87.6,A
32457,812,信息技术,初一上,编程能力,98.0,A+
32458,812,信息技术,初一上,操作技能,82.1,A-
32459,812,信息技术,初一上,创新应用,83.4,A-
32460,812,信息技术,初一上,数字素养,89.1,A
32461,812,音乐,初一下,音乐素养,65.4,B-
32462,812,音乐,初一下,演唱演奏,83.3,A-
32463,812,音乐,初一下,节奏感知,81.1,A-
32464,812,音乐,初一下,欣赏能力,71.6,B
32465,812,音乐,初一下,舞台表现,76.5,B+
32466,812,体育,初一下,体能素质,98.0,A+
32467,812,体育,初一下,运动技能,79.9,B+
32468,812,体育,初一下,协调能力,93.6,A+
32469,812,体育,初一下,团队协作,71.8,B
32470,812,体育,初一下,体育精神,80.2,A-
32471,812,美术,初一下,艺术素养,96.4,A+
32472,812,美术,初一下,创作能力,98.0,A+
32473,812,美术,初一下,审美感知,98.0,A+
32474,812,美术,初一下,技法运用,98.0,A+
32475,812,美术,初一下,艺术表达,85.4,A-
32476,812,信息技术,初一下,信息素养,60.6,B-
32477,812,信息技术,初一下,编程能力,61.6,B-
32478,812,信息技术,初一下,操作技能,76.2,B+
32479,812,信息技术,初一下,创新应用,55.7,C+
32480,812,信息技术,初一下,数字素养,72.4,B
32481,813,音乐,初一上,音乐素养,85.7,A-
32482,813,音乐,初一上,演唱演奏,90.5,A
32483,813,音乐,初一上,节奏感知,85.8,A-
32484,813,音乐,初一上,欣赏能力,97.4,A+
32485,813,音乐,初一上,舞台表现,87.8,A
32486,813,体育,初一上,体能素质,84.8,A-
32487,813,体育,初一上,运动技能,91.8,A
32488,813,体育,初一上,协调能力,98.0,A+
32489,813,体育,初一上,团队协作,74.6,B+
32490,813,体育,初一上,体育精神,61.0,B-
32491,813,美术,初一上,艺术素养,84.7,A-
32492,813,美术,初一上,创作能力,80.7,A-
32493,813,美术,初一上,审美感知,65.4,B-
32494,813,美术,初一上,技法运用,98.0,A+
32495,813,美术,初一上,艺术表达,64.4,B-
32496,813,信息技术,初一上,信息素养,98.0,A+
32497,813,信息技术,初一上,编程能力,88.8,A
32498,813,信息技术,初一上,操作技能,98.0,A+
32499,813,信息技术,初一上,创新应用,80.5,A-
